experiment_id,model_version,control_mode,baseline_policy,seed,num_nodes,scenario,duration_s,sync_messages,radio_active_time_s,radio_active_time_mean_per_node_s,estimated_energy_j,violation_events,violation_time_steps,affected_nodes,violation_rate_pct,mean_psm,median_psm,min_psm,p5_psm,negative_psm_frequency_pct,state_transitions,state_counts,beacon_count_estimated,pssp_count,prap_count,radio_wakeup_events_estimated,mean_sync_interval_ms,mean_tx_power_pct,mean_battery_percent,max_pe,mean_pe,mean_pt,control_action_count,invariant_violations,strategy
EXP-MOD-40N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,40,Scenario B: Moderate,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,37.32034746691776,37.35834117194939,0.8392000121028644,13.372728851380614,0.0,77,"{'NOMINAL': 23, 'ELEVATED': 4, 'RELAXED': 13}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.4164999999999,54.285799987897136,29.76809003308224,67.08843750000001,77,0,baseline
EXP-MOD-40N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,40,Scenario B: Moderate,300.0,7491,177.65600000000006,4.441400000000002,179.3993999999986,0,12040,0,0.0,36.72466106924424,36.65295295580947,4.078525250924727,15.697840550141876,0.0,89,"{'RELAXED': 12, 'NOMINAL': 23, 'ELEVATED': 5}",177021.6666666576,12000,12040,44542.0,1330.950996677741,40.544019933554814,90.88050300000052,63.637069649842154,30.36377643075576,67.08843750000001,89,0,proposed
EXP-MOD-40N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,40,Scenario B: Moderate,300.0,7450,164.9280000000001,4.123200000000002,176.0671999999985,0,12040,0,0.0,38.62739355885679,37.67138076110881,3.2341280121741818,17.130470829258204,0.0,88,"{'NOMINAL': 22, 'RELAXED': 16, 'ELEVATED': 2}",171114.99999999054,12000,12040,41356.0,1407.0286544850499,38.588039867109636,91.74716400000057,61.1384807703176,28.461043941143217,67.08843750000001,88,0,proposed
EXP-MOD-40N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,40,Scenario B: Moderate,300.0,7337,165.38400000000004,4.134600000000001,174.5785999999987,1,12040,1,0.008305647840531562,38.022547996009386,39.565438413779425,-1.251347475761186,17.30570254161691,0.008305647840531562,78,"{'RELAXED': 13, 'NOMINAL': 22, 'ELEVATED': 5}",170676.66666666736,12000,12040,41466.0,1369.8691860465117,38.3812292358804,92.02710700000058,56.376347475761186,29.065889503990615,67.08843750000001,78,0,proposed
EXP-MOD-40N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,40,Scenario B: Moderate,300.0,7602,192.432,4.8107999999999995,184.87599999999856,102,12040,1,0.8471760797342193,36.996607644482836,38.35654109715931,-4.995542911892684,17.38600135543463,0.8471760797342193,95,"{'NOMINAL': 21, 'RELAXED': 14, 'ELEVATED': 5}",180194.99999999464,12000,12040,48240.0,1302.3160299003323,41.024916943521596,91.52812000000046,60.120542911892684,30.09182985551717,67.08843750000001,95,0,proposed
EXP-MOD-40N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,40,Scenario B: Moderate,300.0,8010,186.57600000000008,4.664400000000002,188.40239999999824,0,12040,0,0.0,35.091387239651326,35.495242689116125,4.6353149344066225,13.565097487395386,0.0,73,"{'NOMINAL': 21, 'ELEVATED': 6, 'RELAXED': 13}",185141.66666665953,12000,12040,46768.0,1223.28073089701,43.616279069767444,91.87048800000035,57.379587639815504,31.997050260348676,67.08843750000001,73,0,proposed
EXP-MOD-40N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,40,Scenario B: Moderate,300.0,7383,169.01600000000013,4.225400000000003,175.6133999999987,0,12040,0,0.0,36.53544096814366,37.14775183579224,5.700899501477778,17.27144033192946,0.0,73,"{'RELAXED': 14, 'NOMINAL': 21, 'ELEVATED': 5}",174856.66666666168,12000,12040,42370.0,1302.5830564784053,40.00581395348837,91.31443300000049,57.30264251377393,30.552996531856344,67.08843750000001,73,0,proposed
EXP-MOD-40N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,40,Scenario B: Moderate,300.0,6901,148.4880000000001,3.712200000000003,164.54819999999887,0,12040,0,0.0,40.01600483373779,40.46584962136127,6.393470496182594,22.29973340791907,0.0,90,"{'RELAXED': 18, 'NOMINAL': 21, 'ELEVATED': 1}",162153.33333333247,12000,12040,37236.0,1441.499169435216,35.493355481727576,92.77975900000067,52.51463735376086,27.072432666262213,67.08843750000001,90,0,proposed
EXP-MOD-40N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,40,Scenario B: Moderate,300.0,7638,176.49600000000007,4.412400000000002,181.3143999999985,0,12040,0,0.0,36.38068528157931,36.715605702006194,4.244772293802399,16.11571919810679,0.0,67,"{'RELAXED': 15, 'NOMINAL': 21, 'ELEVATED': 4}",176731.66666665906,12000,12040,44252.0,1313.5755813953488,40.47176079734219,91.04592800000052,60.24131674292693,30.707752218420694,67.08843750000001,67,0,proposed
EXP-MOD-40N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,40,Scenario B: Moderate,300.0,7735,177.52800000000008,4.438200000000002,182.7301999999984,0,12040,0,0.0,36.464091644733365,37.484911432965994,6.777153124184309,15.300940569817714,0.0,95,"{'NOMINAL': 21, 'RELAXED': 14, 'ELEVATED': 5}",178709.99999999368,12000,12040,44506.0,1297.825996677741,41.271594684385384,90.88634900000046,58.13764263419594,30.624345855266636,67.08843750000001,95,0,proposed
EXP-MOD-40N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,40,Scenario B: Moderate,300.0,7332,166.36,4.159000000000001,174.8099999999986,0,12040,0,0.0,38.654245812538484,38.74894394330018,0.8392000121028644,14.565774815114324,0.0,74,"{'RELAXED': 13, 'ELEVATED': 3, 'NOMINAL': 24}",170558.3333333277,12000,12040,41714.0,1401.0257475083056,38.28654485049834,91.7784500000006,54.285799987897136,28.434191687461524,67.08843750000001,74,0,proposed
EXP-CHA-40N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,39.29269115624599,39.42635766782655,3.755813921818671,19.352908113186274,0.0,119,"{'RELAXED': 16, 'NOMINAL': 22, 'ELEVATED': 2}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,90.5414999999999,65.10976089439171,29.69302985704305,68.98572101328904,119,0,baseline
EXP-CHA-40N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,40.80528788104384,39.814555881052165,8.705527367011527,20.571069366531052,0.0,92,"{'ELEVATED': 3, 'NOMINAL': 21, 'RELAXED': 16}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.3914999999999,61.292519258789014,28.180433132245206,68.98572101328904,92,0,baseline
EXP-CHA-40N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,33,12040,1,0.27408637873754155,39.30685070677024,40.03215366939115,-1.7568264879119724,19.733239772309634,0.27408637873754155,84,"{'RELAXED': 11, 'NOMINAL': 27, 'ELEVATED': 2}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.6639999999999,56.88182648791197,29.6788703065188,68.98572101328904,84,0,baseline
EXP-CHA-40N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,38.27058478814643,38.34253183191964,7.360481276305755,19.374927892931176,0.0,103,"{'RELAXED': 15, 'NOMINAL': 23, 'ELEVATED': 2}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.2164999999999,60.45360534667558,30.71513622514261,68.98572101328904,103,0,baseline
EXP-CHA-40N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,37.83830310420819,38.032138944290544,4.685225586019172,16.774354094081556,0.0,92,"{'NOMINAL': 22, 'RELAXED': 18}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.5764999999999,57.23757186237377,31.147417909080858,68.98572101328904,92,0,baseline
EXP-CHA-40N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,39.973342614276966,39.981106084639286,11.030064697675854,22.183260410417226,0.0,109,"{'RELAXED': 15, 'NOMINAL': 24, 'ELEVATED': 1}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,90.95649999999989,59.576440537601755,29.01237839901207,68.98572101328904,109,0,baseline
EXP-CHA-40N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,41.337652044919814,41.57204167726134,6.374990193066509,24.555581896024606,0.0,97,"{'RELAXED': 17, 'NOMINAL': 23}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,92.36649999999989,53.71513128290299,27.648068968369223,68.98572101328904,97,0,baseline
EXP-CHA-40N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,37.52865925899859,37.422935420790665,5.882493111394673,18.407805258845393,0.0,86,"{'RELAXED': 12, 'NOMINAL': 27, 'ELEVATED': 1}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,90.7164999999999,64.21691327935142,31.457061754290454,68.98572101328904,86,0,baseline
EXP-CHA-40N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,38.09516127894944,38.894812594316264,0.26983779671815,16.601064859199596,0.0,104,"{'ELEVATED': 2, 'NOMINAL': 20, 'RELAXED': 18}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,90.5639999999999,60.24578699427309,30.8905597343396,68.98572101328904,104,0,baseline
EXP-CHA-40N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,40,Scenario C: Dynamic/Challenging,300.0,12000,192.00000000000014,4.800000000000003,247.19999999999584,0,12040,0,0.0,39.67985302904005,39.63708689536122,0.6158700691559176,16.23237941399241,0.0,93,"{'NOMINAL': 21, 'ELEVATED': 2, 'RELAXED': 17}",200666.66666664142,12000,12040,48160.0,1000.0,50.0,91.4164999999999,56.43650076912864,29.30586798424899,68.98572101328904,93,0,baseline
EXP-CHA-40N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,40,Scenario C: Dynamic/Challenging,300.0,7164,163.04800000000012,4.076200000000003,171.32719999999875,0,12040,0,0.0,38.694013952255766,38.28879334403061,3.755813921818671,19.333420878317416,0.0,109,"{'RELAXED': 14, 'NOMINAL': 24, 'ELEVATED': 2}",170548.3333333257,12000,12040,40892.0,1363.7375415282393,38.42857142857143,90.92086400000056,65.10976089439171,30.291707061033275,68.98572101328904,109,0,proposed
EXP-CHA-40N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,40,Scenario C: Dynamic/Challenging,300.0,7235,156.35200000000012,3.908800000000003,170.9657999999986,0,12040,0,0.0,40.62750153547955,40.314635528619036,7.199863975343085,20.503247245167884,0.0,115,"{'ELEVATED': 1, 'RELAXED': 19, 'NOMINAL': 20}",167416.66666665845,12000,12040,39214.0,1423.6171096345515,37.38953488372093,91.7726710000006,61.292519258789014,28.358219477809488,68.98572101328904,115,0,proposed
EXP-CHA-40N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,40,Scenario C: Dynamic/Challenging,300.0,7305,159.83200000000008,3.995800000000002,172.7857999999986,24,12040,1,0.19933554817275745,39.35071014644411,40.26856468478011,-1.7997449233127938,21.168395653193596,0.19933554817275745,94,"{'NOMINAL': 27, 'RELAXED': 12, 'ELEVATED': 1}",168869.99999999948,12000,12040,40084.0,1373.3077242524917,37.85548172757475,92.03607100000059,58.71552920616343,29.635010866844937,68.98572101328904,94,0,proposed
EXP-CHA-40N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,40,Scenario C: Dynamic/Challenging,300.0,7664,170.45600000000005,4.261400000000001,179.97759999999843,12,12040,1,0.09966777408637872,37.7429555801003,38.08374956840615,-3.6700764417507585,18.425725201198563,0.09966777408637872,105,"{'RELAXED': 15, 'NOMINAL': 23, 'ELEVATED': 2}",176524.9999999926,12000,12040,42750.0,1306.4418604651162,40.633720930232556,91.55261200000044,60.45360534667558,31.24276543318874,68.98572101328904,105,0,proposed
EXP-CHA-40N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,40,Scenario C: Dynamic/Challenging,300.0,7879,177.22400000000013,4.430600000000004,184.56459999999825,0,12040,0,0.0,37.43104416962084,37.846871842172575,4.2234668433163165,16.180887760334336,0.0,84,"{'NOMINAL': 24, 'RELAXED': 15, 'ELEVATED': 1}",180089.99999999435,12000,12040,44430.0,1280.9696843853822,41.87458471760797,91.8896770000004,57.210278719296305,31.5546768436682,68.98572101328904,84,0,proposed
EXP-CHA-40N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,40,Scenario C: Dynamic/Challenging,300.0,7196,159.3440000000001,3.9836000000000027,170.8995999999987,0,12040,0,0.0,38.768174166150445,38.720841173224926,11.030064697675854,20.56014178129945,0.0,99,"{'NOMINAL': 24, 'RELAXED': 15, 'ELEVATED': 1}",169474.99999999462,12000,12040,39954.0,1364.6843853820599,38.13704318936877,91.33800200000056,59.576440537601755,30.217546847138596,68.98572101328904,99,0,proposed
EXP-CHA-40N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,40,Scenario C: Dynamic/Challenging,300.0,6792,146.4880000000001,3.662200000000003,162.77119999999888,0,12040,0,0.0,42.06270301577797,42.15512052925837,6.507813032102803,26.084468131030732,0.0,97,"{'RELAXED': 16, 'NOMINAL': 23, 'ELEVATED': 1}",159571.66666666776,12000,12040,36738.0,1481.6445182724253,34.47923588039867,92.78864400000074,54.88245980798159,26.92301799751107,68.98572101328904,97,0,proposed
EXP-CHA-40N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,40,Scenario C: Dynamic/Challenging,300.0,7534,167.8080000000001,4.1952000000000025,177.74119999999846,0,12040,0,0.0,37.787162449032,37.405385157923575,5.775526102145349,18.629551752992477,0.0,69,"{'RELAXED': 18, 'NOMINAL': 20, 'ELEVATED': 2}",173639.99999999118,12000,12040,42082.0,1338.4904485049833,39.53737541528239,91.06379400000051,60.23870416028189,31.198558564257038,68.98572101328904,69,0,proposed
EXP-CHA-40N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,40,Scenario C: Dynamic/Challenging,300.0,7699,176.52000000000007,4.413000000000002,181.83699999999843,0,12040,0,0.0,38.0632430788558,38.76900887876883,4.001483103495218,16.663307285594918,0.0,110,"{'ELEVATED': 1, 'NOMINAL': 26, 'RELAXED': 13}",179061.6666666578,12000,12040,44258.0,1285.1495016611295,41.46594684385382,90.89081500000043,59.61345175577726,30.922477934433243,68.98572101328904,110,0,proposed
EXP-CHA-40N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,40,Scenario C: Dynamic/Challenging,300.0,7171,160.11200000000008,4.002800000000002,171.17779999999865,0,12040,0,0.0,40.515110413371914,40.817497502036225,0.6158700691559176,16.878091178103983,0.0,97,"{'NOMINAL': 19, 'ELEVATED': 2, 'RELAXED': 19}",166984.99999999555,12000,12040,40152.0,1431.436877076412,37.038205980066444,91.79661100000064,56.743418488840234,28.470610599917126,68.98572101328904,97,0,proposed
EXP-STA-50N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,9,15050,2,0.05980066445182724,33.47191693671432,34.60145092019529,-2.8890050790740176,13.207294750549911,0.05980066445182724,85,"{'RELAXED': 14, 'NOMINAL': 29, 'ELEVATED': 6, 'IMMEDIATE': 1}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.02199999999989,62.049121627157646,29.272583063285673,62.744499999999995,85,0,baseline
EXP-STA-50N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,36.36761279213242,36.457764916099826,0.6015192296824026,17.008402773856687,0.0,81,"{'NOMINAL': 27, 'ELEVATED': 2, 'RELAXED': 21}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.37399999999991,61.1384807703176,26.37688720786758,62.744499999999995,81,0,baseline
EXP-STA-50N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,148,15050,1,0.9833887043189369,35.18622139283726,35.88148921203405,-4.839025691356916,16.677215060934703,0.9833887043189369,74,"{'RELAXED': 16, 'NOMINAL': 27, 'ELEVATED': 6, 'IMMEDIATE': 1}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6159999999999,56.88182648791197,27.558278607162748,62.744499999999995,74,0,baseline
EXP-STA-50N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,24,15050,2,0.159468438538206,33.07811419135113,33.39875707538033,-1.3503395342357862,12.770338134465131,0.159468438538206,92,"{'NOMINAL': 26, 'RELAXED': 16, 'ELEVATED': 8}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.33799999999991,57.0421751253262,29.66638580864887,62.744499999999995,92,0,baseline
EXP-STA-50N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,32.28025937373919,32.658245121821125,0.593933036776626,12.536649598140313,0.0,78,"{'NOMINAL': 25, 'ELEVATED': 10, 'RELAXED': 15}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6919999999999,57.4182942430161,30.46424062626081,62.744499999999995,78,0,baseline
EXP-STA-50N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,34.660423122239806,36.05611446116999,2.56940439069853,14.395111987689088,0.0,85,"{'RELAXED': 15, 'NOMINAL': 31, 'ELEVATED': 4}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.6179999999999,57.2186537376942,28.084076877760197,62.744499999999995,85,0,baseline
EXP-STA-50N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,7,15050,1,0.046511627906976744,36.522479523777484,36.855271305727996,-2.67112876850711,19.007778432158258,0.046511627906976744,72,"{'RELAXED': 18, 'NOMINAL': 30, 'ELEVATED': 2}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,92.6719999999999,54.121128768507106,26.222020476222518,62.744499999999995,72,0,baseline
EXP-STA-50N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,33.66380112357773,34.12278963373068,2.6928741079694873,16.795755916818305,0.0,71,"{'RELAXED': 19, 'NOMINAL': 22, 'ELEVATED': 9}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.7579999999999,60.27388710152188,29.08069887642227,62.744499999999995,71,0,baseline
EXP-STA-50N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,32.75550112097445,32.88577103692137,1.3752842840503874,14.186079720968323,0.0,86,"{'NOMINAL': 32, 'RELAXED': 14, 'ELEVATED': 4}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.63399999999989,57.13672379675596,29.98899887902555,62.744499999999995,86,0,baseline
EXP-STA-50N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,50,Scenario A: Stable,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,35.47563275468372,35.72641206987056,4.94670255918745,16.139423823120712,0.0,94,"{'NOMINAL': 28, 'ELEVATED': 7, 'RELAXED': 15}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.3659999999999,52.96322312592311,27.268867245316272,62.744499999999995,94,0,baseline
EXP-STA-50N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,50,Scenario A: Stable,300.0,9400,234.08000000000007,4.681600000000001,227.44159999999837,47,15050,2,0.3122923588039867,33.268367828294934,34.62234797399918,-7.963428967422821,14.201114962561654,0.3122923588039867,88,"{'RELAXED': 12, 'NOMINAL': 30, 'ELEVATED': 7, 'IMMEDIATE': 1}",226413.33333330517,15000,15050,58682.0,1252.6398671096345,41.8,91.34823360000046,62.049121627157646,29.476132171705068,62.744499999999995,88,0,proposed
EXP-STA-50N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,50,Scenario A: Stable,300.0,9130,204.73600000000013,4.094720000000002,216.9643999999983,0,15050,0,0.0,36.368139334499986,36.59918787003609,0.6015192296824026,16.93929266017645,0.0,82,"{'NOMINAL': 24, 'RELAXED': 24, 'ELEVATED': 2}",213706.66666664107,15000,15050,51344.0,1383.875415282392,38.57408637873754,91.74214240000056,61.1384807703176,26.376360665500012,62.744499999999995,82,0,proposed
EXP-STA-50N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,50,Scenario A: Stable,300.0,9494,233.75200000000004,4.675040000000001,229.81679999999807,149,15050,1,0.9900332225913621,35.26153664007124,36.17819480070033,-4.786641974382185,17.050006805098683,0.9900332225913621,75,"{'RELAXED': 16, 'NOMINAL': 28, 'ELEVATED': 5, 'IMMEDIATE': 1}",220328.33333331707,15000,15050,58598.0,1353.4817275747507,39.59136212624585,91.93273280000052,56.23664197438218,27.482963359928764,62.744499999999995,75,0,proposed
EXP-STA-50N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,50,Scenario A: Stable,300.0,9940,239.77599999999998,4.79552,236.20439999999797,33,15050,2,0.21926910299003322,32.985771010750014,33.42344985402573,-1.0194560899534437,12.63352205175427,0.21926910299003322,92,"{'NOMINAL': 24, 'RELAXED': 18, 'ELEVATED': 8}",232221.66666664256,15000,15050,60108.0,1233.8488372093022,43.653156146179406,91.62918240000039,57.0421751253262,29.758728989249988,62.744499999999995,92,0,proposed
EXP-STA-50N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,50,Scenario A: Stable,300.0,10006,240.4240000000001,4.808480000000002,237.0015999999979,0,15050,0,0.0,32.396764138443054,32.85618125671405,0.593933036776626,12.990349587751105,0.0,76,"{'NOMINAL': 25, 'ELEVATED': 12, 'RELAXED': 13}",234449.9999999638,15000,15050,60276.0,1223.8770764119602,44.390697674418604,91.97999360000033,57.33790480077289,30.347735861556952,62.744499999999995,76,0,proposed
EXP-STA-50N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,50,Scenario A: Stable,300.0,9513,224.0400000000001,4.480800000000002,226.74099999999822,0,15050,0,0.0,34.05080092399421,35.479848536430936,2.874279502512728,13.764504275679483,0.0,98,"{'RELAXED': 14, 'NOMINAL': 32, 'ELEVATED': 4}",223154.99999998012,15000,15050,56170.0,1289.2840531561462,41.115614617940196,90.94703600000048,57.36324110456047,28.69369907600579,62.744499999999995,98,0,proposed
EXP-STA-50N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,50,Scenario A: Stable,300.0,8785,186.8320000000001,3.736640000000002,208.47179999999847,7,15050,1,0.046511627906976744,37.15718631944333,37.343614034465844,-3.1147436469398713,19.504961405316127,0.046511627906976744,70,"{'RELAXED': 22, 'NOMINAL': 26, 'ELEVATED': 2}",202419.99999998606,15000,15050,46852.0,1459.5382059800666,35.35681063122924,93.07411280000069,54.56474364693987,25.587313680556665,62.744499999999995,70,0,proposed
